data	iloœæ wody dop³yw	suma w zbiorniku po pó³nocy	po odlaniu 	suma w zbiorniku o 8.00	z1	z2	z3									
31.10.2014	7330	262188	262188	256944			256945									
01.11.2014	7251	264274	264274	258988			258989									
02.11.2014	7782	266239	266239	260914			260915									
03.11.2014	8303	268696	268696	263322			263323									
04.11.2014	8841	271625	271625	266192			266193									
05.11.2014	7784	275033	275033	269532			269533									
06.11.2014	8061	277316	277316	271769			271770									
07.11.2014	7508	279830	279830	274233			274234									
08.11.2014	7931	281741	281741	276106			276107									
09.11.2014	7375	284037	284037	278356			278357									
10.11.2014	7594	285731	285731	280016			280017									
11.11.2014	8901	287610	287610	281857			281858									
12.11.2014	7704	290758	290758	284942			284943									
13.11.2014	6979	292646	292646	286793			286794									
14.11.2014	8920	293772	293772	287896			287897									
15.11.2014	7006	296816	296816	290879			290880									
16.11.2014	6453	297885	297885	291927			291928									
17.11.2014	6558	298380	298380	292412			292413									
18.11.2014	7227	298970	298970	292990			292991									
19.11.2014	6735	300217	300217	294212			294213									
20.11.2014	8024	300947	300947	294928			294929									
21.11.2014	7289	302952	302952	296892			296893									
22.11.2014	7104	304181	304181	298097			298098									
23.11.2014	7711	305201	305201	299096			299097									
24.11.2014	6395	306807	306807	300670			300671									
25.11.2014	5400	307065	307065	300923			300924									
26.11.2014	6318	306323	306323	300196			300197									
27.11.2014	5763	306514	306514	300383			300384									
28.11.2014	6866	306146	306146	300023			300024									
29.11.2014	7289	306889	306889	300751			300752									
30.11.2014	5659	308040	308040	301879			301880									
01.12.2014	6894	307538	307538	301387			301388									
02.12.2014	7030	308281	308281	302115			302116									
03.12.2014	7144	309145	309145	302962			302963									
04.12.2014	5680	310106	310106	303903			303904									
05.12.2014	6815	309583	309583	303391			303392									
06.12.2014	6642	310206	310206	304001			304002									
07.12.2014	6405	310643	310643	304430			304431									
08.12.2014	7167	310835	310835	304618			304619									
09.12.2014	6557	311785	311785	305549			305550									
10.12.2014	6592	312106	312106	305863			305864									
11.12.2014	6799	312455	312455	306205			306206									
12.12.2014	6480	313004	313004	306743			306744									
13.12.2014	5827	313223	313223	306958			306959									
14.12.2014	4502	312785	312785	306529			306530									
15.12.2014	4925	311031	311031	304810			304811									
16.12.2014	5581	309735	309735	303540			303541									
17.12.2014	4183	309121	309121	302938			302939									
18.12.2014	4460	307121	307121	300978			300979									
19.12.2014	4398	305438	305438	299329			299330									
20.12.2014	3836	303727	303727	297652			297653									
21.12.2014	4388	301488	301488	295458			295459									
22.12.2014	5010	299846	299846	293849			293850									
23.12.2014	4691	298859	298859	292881			292882									
24.12.2014	3364	297572	297572	291620			291621									
25.12.2014	5360	294984	294984	289084			289085									
26.12.2014	4600	294444	294444	288555			288556									
27.12.2014	4385	293155	293155	287291			287292									
28.12.2014	3828	291676	291676	285842			285843									
29.12.2014	4602	289670	289670	283876			283877									
30.12.2014	3633	288478	288478	282708			282709									
31.12.2014	4706	286341	286341	280614			280615									
01.01.2015	4947	285320	285320	279613			279614									
02.01.2015	5257	284560	284560	278868			278869									
03.01.2015	5075	284125	284125	278442			278443									
04.01.2015	3729	283517	283517	277846			277847									
05.01.2015	4814	281575	281575	275943			275944									
06.01.2015	3490	280757	280757	275141			275142									
07.01.2015	5022	278631	278631	273058			273059									
08.01.2015	2790	278080	278080	272518			272519									
09.01.2015	3024	275308	275308	269801			269802									
10.01.2015	3140	272825	272825	267368			267369									
11.01.2015	2565	270508	270508	265097			265098									
12.01.2015	2994	267662	267662	262308			262309									
13.01.2015	4643	265302	265302	259995			259996									
14.01.2015	3857	264638	264638	259345			259346									
15.01.2015	3936	263202	263202	257937			257938									
16.01.2015	2824	261873	261873	256635			256636									
17.01.2015	3024	259459	259459	254269			254270									
18.01.2015	4027	257293	257293	252147			252148									
19.01.2015	2376	256174	256174	251050			251051									
20.01.2015	4079	253426	253426	248357			248358									
21.01.2015	4208	252436	252436	247387			247388									
22.01.2015	2431	251595	251595	246563			246564									
23.01.2015	3396	248994	248994	244014			244015									
24.01.2015	2839	247410	247410	242461			242462									
25.01.2015	4487	245300	245300	240394			240394									
26.01.2015	3227	244881	244881	239983			239984									
27.01.2015	4252	243210	243210	238345			238346									
28.01.2015	2536	242597	242597	237745			237746									
29.01.2015	3469	240281	240281	235475			235476									
30.01.2015	4270	238944	238944	234165			234166									
31.01.2015	4201	238435	238435	233666			233667									
01.02.2015	3173	237867	237867	233109			233110									
02.02.2015	3815	236282	236282	231556			231557									
03.02.2015	3020	235371	235371	230663			230664									
04.02.2015	3218	233683	233683	229009			229010									
05.02.2015	4216	232227	232227	227582			227583									
06.02.2015	4276	231798	231798	227162			227163									
07.02.2015	4333	231438	231438	226809			226810									
08.02.2015	3311	231142	231142	226519			226520									
09.02.2015	3448	229830	229830	225233			225234									
10.02.2015	3454	228681	228681	224107			224108									
11.02.2015	4174	227561	227561	223009			223010									
12.02.2015	2646	227183	227183	222639			222640									
13.02.2015	3444	225285	225285	220779			220780									
14.02.2015	4514	224223	224223	219738			219739									
15.02.2015	3727	224252	224252	219766			219767									
16.02.2015	3270	223493	223493	219023			219024									
17.02.2015	2469	222293	222293	217847			217848									
18.02.2015	2566	220316	220316	215909			215910									
19.02.2015	4381	218475	218475	214105			214106									
20.02.2015	4207	218486	218486	214116			214117									
21.02.2015	4054	218323	218323	213956			213957									
22.02.2015	3603	218010	218010	213649			213650									
23.02.2015	2906	217252	217252	212906			212907									
24.02.2015	4210	215812	215812	211495			211496									
25.02.2015	3722	215705	215705	211390			211391									
26.02.2015	3160	215112	215112	210809			210810									
27.02.2015	2343	213969	213969	209689			209690									
28.02.2015	3753	212032	212032	207791			207792									
01.03.2015	4441	211544	211544	207313			207314									
02.03.2015	5211	211754	211754	207518			207519									
03.03.2015	3518	212729	212729	208474			208475									
04.03.2015	3217	211992	211992	207752			207753									
05.03.2015	4535	210969	210969	206749			206750									
06.03.2015	3029	211284	211284	207058			207059									
07.03.2015	6392	210087	210087	205885			205886									
08.03.2015	7966	212277	212277	208031			208032									
09.03.2015	4963	215997	215997	211677			211678									
10.03.2015	4934	216640	216640	212307			212308									
11.03.2015	6417	217241	217241	212896			212897									
12.03.2015	5485	219313	219313	214926			214927									
13.03.2015	6429	220411	220411	216002			216003									
14.03.2015	10105	222431	222431	217982			217983									
15.03.2015	6842	228087	228087	223525			223526									
16.03.2015	8556	230367	230367	225759			225760									
17.03.2015	12158	234315	234315	229628			229629									
18.03.2015	11783	241786	241786	236950			236951									
19.03.2015	10480	248733	248733	243758			243759									
20.03.2015	15610	254238	254238	249153			249154									
21.03.2015	15556	264763	264763	259467			259468									
22.03.2015	12182	275023	275023	269522			269523									
23.03.2015	19090	281704	281704	276069			276070									
24.03.2015	19238	295159	295159	289255			289256									
25.03.2015	21846	308493	308493	302323			302324									
26.03.2015	21719	324169	324169	317685			317686									
27.03.2015	28653	339404	339404	332615			332616									
28.03.2015	24924	361268	361268	354042			354043									
29.03.2015	30020	378966	378966	371386			371387									
30.03.2015	34394	401406	401406	393377			393378									
31.03.2015	33854	427771	427771	419215			419216									
01.04.2015	35725	453069	453069	444007			444008									
02.04.2015	38296	479732	479732	470137			470138									
03.04.2015	39901	508433	508433	498264			498265									
04.04.2015	43566	538165	538165	527401			527402									
05.04.2015	43654	570967	570967	559547			559548									
06.04.2015	47945	603201	603201	591136			591137									
07.04.2015	46962	639081	639081	626299			626300									
08.04.2015	53080	673261	673261	659795			659796									
09.04.2015	51272	712875	712875	698617			698618									
10.04.2015	55268	749889	749889	734891			734892									
11.04.2015	51712	790159	790159	774355			774356									
12.04.2015	56185	826067	826067	809545			809546									
13.04.2015	51212	865730	865730	848415			848416									
14.04.2015	47361	899627	899627	881634			881635									
15.04.2015	44382	928995	928995	910415			910416									
16.04.2015	42162	954797	954797	935701			935702									
17.04.2015	41695	977863	977863	958305			958306									
18.04.2015	47279	1000000	1000000	980000			980000									
19.04.2015	46117	1027279	1000000	979454	1		1006734									
20.04.2015	43938	1025571	1000000	979488	1		1005060									
21.04.2015	43694	1023426	1000000	979531	1		1002958									
22.04.2015	41867	1023225	1000000	979535	1		1002761									
23.04.2015	37452	1021402	1000000	979571	1		1000974									
24.04.2015	38421	1017023	1000000	979659	1		996683									
25.04.2015	34724	1018080	1000000	979638	1		997719									
26.04.2015	25956	1014362	1000000	979712	1		994075									
27.04.2015	27243	1005668	1000000	979886	1		985555									
28.04.2015	28202	1007129	1000000	979857	1		986987									
29.04.2015	26692	1008059	1000000	979838	1		987898									
30.04.2015	19521	1006530	1000000	979869	1		986400									
01.05.2015	17655	999390	999390	979402			979403									
02.05.2015	19753	997057	997057	977115			977116									
03.05.2015	15864	996868	996868	976930			976931									
04.05.2015	16360	992794	992794	972938			972939									
05.05.2015	17479	989298	989298	969512			969513									
06.05.2015	13568	986991	986991	967251			967252									
07.05.2015	11316	980819	980819	961202			961203									
08.05.2015	13831	972518	972518	953067			953068									
09.05.2015	11841	966898	966898	947560			947561									
10.05.2015	10980	959401	959401	940212			940213									
11.05.2015	9767	951192	951192	932168			932169									
12.05.2015	11913	941935	941935	923096			923097									
13.05.2015	12237	935009	935009	916308			916309									
14.05.2015	9519	928545	928545	909974			909975									
15.05.2015	9003	919493	919493	901103			901104									
16.05.2015	9388	910106	910106	891903			891904									
17.05.2015	10878	901291	901291	883265			883266									
18.05.2015	5346	894143	894143	876260			876261									
19.05.2015	6363	881606	881606	863973			863974									
20.05.2015	9792	870336	870336	852929			852930									
21.05.2015	11144	862721	862721	845466			845467									
22.05.2015	4236	856610	856610	839477			839478									
23.05.2015	5806	843713	843713	826838			826839									
24.05.2015	5916	832644	832644	815991			815992									
25.05.2015	9889	821907	821907	805468			805469									
26.05.2015	8952	815357	815357	799049			799050									
27.05.2015	5420	808001	808001	791840			791841									
